abaissant	abaissante
inconsidéré	inconsidérée
inconsistant	inconsistante
inconsolé	inconsolée
inconstitutionnel	inconstitutionnelle
inconséquent	inconséquente
incontesté	incontestée
incontinent	incontinente
incontrôlé	incontrôlée
inconvenant	inconvenante
incorporel	incorporelle
incorrect	incorrecte
incréé	incréée
indicateur	indicatrice
indirect	indirecte
indiscipliné	indisciplinée
indiscuté	indiscutée
indispos	indispose
indistinct	indistincte
individuel	individuelle
individué	individuée
indo-européen	indo-européenne
indochinois	indochinoise
indolent	indolente
indompté	indomptée
inductif	inductive
inducteur	inductrice
indu	indue
indulgent	indulgente
induré	indurée
industrieux	industrieuse
indécent	indécente
indéfini	indéfinie
indélicat	indélicate
indéterminé	indéterminée
inemployé	inemployée
inentamé	inentamée
inertiel	inertielle
inespéré	inespérée
inexact	inexacte
inexistant	inexistante
inexpert	inexperte
inexpliqué	inexpliquée
inexploité	inexploitée
inexploré	inexplorée
inexpressif	inexpressive
inexprimé	inexprimée
inexpérimenté	inexpérimentée
infamant	infamante
infectieux	infectieuse
infernal	infernale
infini	infinie
infinitif	infinitive
infinitésimal	infinitésimale
influent	influente
infondé	infondée
informatif	informative
informel	informelle
informulé	informulée
infortuné	infortunée
infoutu	infoutue
infructueux	infructueuse
infréquenté	infréquentée
infécond	inféconde
ingénieux	ingénieuse
inhabituel	inhabituelle
inhabité	inhabitée
inhibiteur	inhibitrice
inhospitalier	inhospitalière
inhumain	inhumaine
inhérent	inhérente
ininterrompu	ininterrompue
inintéressant	inintéressante
initialisé	initialisée
injurieux	injurieuse
injustifié	injustifiée
innommé	innommée
innovant	innovante
innovateur	innovatrice
inné	innée
inoccupé	inoccupée
inoffensif	inoffensive
inopiné	inopinée
inopportun	inopportune
inopérant	inopérante
inorganisé	inorganisée
inouï	inouïe
inquisitif	inquisitive
inquisitorial	inquisitoriale
inquisiteur	inquisitrice
inquiétant	inquiétante
insatisfaisant	insatisfaisante
insatisfait	insatisfaite
insidieux	insidieuse
insignifiant	insignifiante
insinuant	insinuante
insistant	insistante
insolent	insolente
insouciant	insouciante
insoucieux	insoucieuse
insoupçonné	insoupçonnée
inspirant	inspirante
instantané	instantanée
instant	instante
instinctif	instinctive
institutionnel	institutionnelle
instructif	instructive
instrumental	instrumentale
insubordonné	insubordonnée
insuffisant	insuffisante
insultant	insultante
insurrectionnel	insurrectionnelle
intact	intacte
intelligent	intelligente
intempestif	intempestive
intemporel	intemporelle
intempérant	intempérante
intensif	intensive
intentionnel	intentionnelle
intentionné	intentionnée
interactif	interactive
interallié	interalliée
intercalé	intercalée
intercontinental	intercontinentale
intercostal	intercostale
intergouvernemental	intergouvernementale
interprofessionnel	interprofessionnelle
interprétant	interprétante
interprétatif	interprétative
interracial	interraciale
intersidéral	intersidérale
interurbain	interurbaine
intestinal	intestinale
intestin	intestine
intimidant	intimidante
intolérant	intolérante
intouché	intouchée
rachidien	intra-rachidienne
intra-utérin	intra-utérine
intracrânien	intracrânienne
intracérébral	intracérébrale
intransigeant	intransigeante
intraveineux	intraveineuse
introspectif	introspective
intégrant	intégrante
intérieur	intérieure
inusité	inusitée
inusuel	inusuelle
inutilisé	inutilisée
invaincu	invaincue
invalidant	invalidante
invasif	invasive
inventif	inventive
invertébré	invertébrée
inviolé	inviolée
invitant	invitante
inécouté	inécoutée
inédit	inédite
ionisant	ionisante
ionisé	ionisée
irakien	irakienne
iraquien	iraquienne
iroquois	iroquoise
irradiant	irradiante
irraisonné	irraisonnée
irrationnel	irrationnelle
irrespectueux	irrespectueuse
irritant	irritante
irréel	irréelle
irréfléchi	irréfléchie
irréligieux	irréligieuse
irrésolu	irrésolue
irrévérencieux	irrévérencieuse
islamisé	islamisée
islandais	islandaise
isolant	isolante
israélo-syrien	israélo-syrienne
italo-allemand	italo-allemande
italo-américain	italo-américaine
itinérant	itinérante
jacassant	jacassante
jacobin	jacobine
jaillissant	jaillissante
jaunissant	jaunissante
javanais	javanaise
jointé	jointée
joli	jolie
joliet	joliette
joufflu	joufflue
jouissif	jouissive
journalier	journalière
jovial	joviale
joyeux	joyeuse
jubilant	jubilante
judicieux	judicieuse
judéo-chrétien	judéo-chrétienne
jupitérien	jupitérienne
jupé	jupée
juridictionnel	juridictionnelle
justificatif	justificative
juteux	juteuse
jéjunal	jéjunale
khmer	khmère
kératinisé	kératinisée
labial	labiale
laborieux	laborieuse
lacrymal	lacrymale
lactescent	lactescente
lacté	lactée
laineux	laineuse
laiteux	laiteuse
lamé	lamée
lancinant	lancinante
langoureux	langoureuse
languissant	languissante
laotien	laotienne
lapon	lapone
larmoyant	larmoyante
larvé	larvée
laryngé	laryngée
lascif	lascive
lassant	lassante
latent	latente
latéral	latérale
latéralisé	latéralisée
laudatif	laudative
lauréat	lauréate
laxatif	laxative
letton	lettonne
lettré	lettrée
levant	levante
liant	liante
libidinal	libidinale
libidineux	libidineuse
libyen	libyenne
licencieux	licencieuse
lilial	liliale
lilliputien	lilliputienne
limitatif	limitative
limoneux	limoneuse
lingual	linguale
lippu	lippue
liquidatif	liquidative
liquéfiant	liquéfiante
lithuanien	lithuanienne
litigieux	litigieuse
littoral	littorale
littéral	littérale
lituanien	lituanienne
lobé	lobée
local	locale
locatif	locative
lointain	lointaine
londonien	londonienne
longitudinal	longitudinale
longuet	longuette
loqueteux	loqueteuse
losangé	losangée
louis-philippard	louis-philipparde
lourdaud	lourdaude
loyal	loyale
lubrifiant	lubrifiante
luciférien	luciférienne
lucratif	lucrative
luisant	luisante
luminescent	luminescente
lumineux	lumineuse
luné	lunée
lusitanien	lusitanienne
lustral	lustrale
luxembourgeois	luxembourgeoise
luxueux	luxueuse
luxuriant	luxuriante
luxurieux	luxurieuse
lyonnais	lyonnaise
lyophilisé	lyophilisée
légal	légale
léger	légère
lénifiant	lénifiante
lénitif	lénitive
léonin	léonine
létal	létale
lézardé	lézardée
machinal	machinale
madré	madrée
mafflu	mafflue
mafieux	mafieuse
magistral	magistrale
magyar	magyare
mahométan	mahométane
maigrelet	maigrelette
majestueux	majestueuse
mal-pensant	mal-pensante
maladif	maladive
malaisien	malaisienne
malaisé	malaisée
malavisé	malavisée
malencontreux	malencontreuse
malentendant	malentendante
malfaisant	malfaisante
malfamé	malfamée
malgracieux	malgracieuse
malicieux	malicieuse
malintentionné	malintentionnée
malodorant	malodorante
malouin	malouine
malpoli	malpolie
malsain	malsaine
malséant	malséante
malveillant	malveillante
malvenu	malvenue
mamelonné	mamelonnée
mamelu	mamelue
mandchou	mandchoue
maniaco-dépressif	maniaco-dépressive
maniacodépressif	maniacodépressive
maniéré	maniérée
manquant	manquante
manuscrit	manuscrite
marchant	marchante
marginal	marginale
marital	maritale
marmiteux	marmiteuse
marmoréen	marmoréenne
marnais	marnaise
marneux	marneuse
marquant	marquante
marri	marrie
martial	martiale
marécageux	marécageuse
marémoteur	marémotrice
masculin	masculine
massacrant	massacrante
massif	massive
matinal	matinale
matois	matoise
matriarcal	matriarcale
matriciel	matricielle
matrimonial	matrimoniale
matutinal	matutinale
matériel	matérielle
maudit	maudite
mauricien	mauricienne
mauritanien	mauritanienne
mauvais	mauvaise
maximal	maximale
membraneux	membraneuse
menaçant	menaçante
mensonger	mensongère
menstruel	menstruelle
mensuel	mensuelle
mental	mentale
mentholé	mentholée
menu	menue
merdeux	merdeuse
mesquin	mesquine
messin	messine
mi-clos	mi-close
mi-connu	mi-connue
mi-effrayé	mi-effrayée
mi-enjoué	mi-enjouée
mi-goguenard	mi-goguenarde
mi-indigné	mi-indignée
mi-inquiet	mi-inquiète
mi-menaçant	mi-menaçante
mi-obscur	mi-obscure
mi-parti	mi-partie
mi-respectueux	mi-respectueuse
mi-sidéré	mi-sidérée
mi-souriant	mi-souriante
mi-éveillé	mi-éveillée
microbien	microbienne
mielleux	mielleuse
migrant	migrante
migrateur	migratrice
militaro-industriel	militaro-industrielle
minimal	minimale
ministériel	ministérielle
minier	minière
minoen	minoenne
minutieux	minutieuse
minéral	minérale
miraculeux	miraculeuse
mirobolant	mirobolante
miroitant	miroitante
miséricordieux	miséricordieuse
mitoyen	mitoyenne
mitral	mitrale
mobilier	mobilière
mochard	mocharde
moelleux	moelleuse
mollet	mollette
momentané	momentanée
monacal	monacale
monoparental	monoparentale
monophasé	monophasée
monstrueux	monstrueuse
montagneux	montagneuse
montant	montante
montmartrois	montmartroise
montueux	montueuse
monumental	monumentale
moralisant	moralisante
moralisateur	moralisatrice
mordant	mordante
morfondu	morfondue
mort-né	mort-née
mortifiant	mortifiante
mosaïqué	mosaïquée
mosellan	mosellane
motivant	motivante
mouillant	mouillante
mouilleur	mouilleuse
moulant	moulante
moussant	moussante
mousseux	mousseuse
moussu	moussue
moustachu	moustachue
moutonnant	moutonnante
moutonnier	moutonnière
mouvant	mouvante
moyenâgeux	moyenâgeuse
mucilagineux	mucilagineuse
mudéjar	mudéjare
mugissant	mugissante
muletier	muletière
multiculturel	multiculturelle
multidimensionnel	multidimensionnelle
multiracial	multiraciale
munichois	munichoise
municipal	municipale
munificent	munificente
mural	murale
murmurant	murmurante
musculeux	musculeuse
musical	musicale
mussolinien	mussolinienne
mutilant	mutilante
mystérieux	mystérieuse
mâconnais	mâconnaise
méchant	méchante
mécréant	mécréante
médical	médicale
médicamenteux	médicamenteuse
médicinal	médicinale
médico-légal	médico-légale
méditatif	méditative
méditerrané	méditerranée
méditerranéen	méditerranéenne
médiéval	médiévale
méfiant	méfiante
mélodieux	mélodieuse
mémoriel	mémorielle
méningé	méningée
ménopausé	ménopausée
méprisant	méprisante
méridional	méridionale
méritant	méritante
mérovingien	mérovingienne
métatarsien	métatarsienne
méticuleux	méticuleuse
métropolitain	métropolitaine
mûrissant	mûrissante
nageant	nageante
naissant	naissante
napoléonien	napoléonienne
narquois	narquoise
narratif	narrative
nasal	nasale
nasillard	nasillarde
natal	natale
naturalisé	naturalisée
naturel	naturelle
nauséabond	nauséabonde
nauséeux	nauséeuse
navigant	navigante
navrant	navrante
neigeux	neigeuse
neptunien	neptunienne
nestorien	nestorienne
net	nette
nettoyant	nettoyante
neural	neurale
neuronal	neuronale
neutralisant	neutralisante
neuf	neuve
niaiseux	niaiseuse
nictitant	nictitante
nigérian	nigériane
nippon	nippone
nitreux	nitreuse
nocif	nocive
noiraud	noiraude
nombreux	nombreuse
nominal	nominale
nominatif	nominative
nonchalant	nonchalante
nonpareil	nonpareille
nord-africain	nord-africaine
nord-américain	nord-américaine
nord-vietnamien	nord-vietnamienne
normalien	normalienne
normatif	normative
norrois	norroise
nosocomial	nosocomiale
notarial	notariale
notarié	notariée
noueux	noueuse
nourrissant	nourrissante
novateur	novatrice
nuageux	nuageuse
nubien	nubienne
nucléé	nucléée
nullard	nullarde
nuptial	nuptiale
nutritionnel	nutritionnelle
nutritif	nutritive
nécessiteux	nécessiteuse
négligent	négligente
néo-zélandais	néo-zélandaise
néonatal	néonatale
néonazi	néonazie
névrosé	névrosée
objectal	objectale
oblatif	oblative
obligeant	obligeante
oblong	oblongue
obscur	obscure
obsessionnel	obsessionnelle
obsessif	obsessive
obsidional	obsidionale
obstructif	obstructive
obsédant	obsédante
obséquieux	obséquieuse
obtus	obtuse
obéissant	obéissante
occasionnel	occasionnelle
occipital	occipitale
occitan	occitane
ocellé	ocellée
octogonal	octogonale
océan	océane
océanien	océanienne
odieux	odieuse
odorant	odorante
odoriférant	odoriférante
oedipien	oedipienne
oedémateux	oedémateuse
oesophagien	oesophagienne
offensant	offensante
officieux	officieuse
offrant	offrante
oiseux	oiseuse
oisif	oisive
olfactif	olfactive
olympien	olympienne
ombilical	ombilicale
ombrageux	ombrageuse
ombreux	ombreuse
omnidirectionnel	omnidirectionnelle
omnipotent	omnipotente
omniprésent	omniprésente
omniscient	omnisciente
onctueux	onctueuse
ondoyant	ondoyante
ondulant	ondulante
onduleux	onduleuse
onusien	onusienne
onéreux	onéreuse
opalescent	opalescente
opportun	opportune
oppositionnel	oppositionnelle
oppressant	oppressante
oppressif	oppressive
optimal	optimale
optionnel	optionnelle
opulent	opulente
opérationnel	opérationnelle
orageux	orageuse
oral	orale
oranais	oranaise
orbital	orbitale
orchestral	orchestrale
ordurier	ordurière
orfévré	orfévrée
organisationnel	organisationnelle
originel	originelle
orléanais	orléanaise
ornemental	ornementale
oscillant	oscillante
osseux	osseuse
ossu	ossue
ouateux	ouateuse
oublieux	oublieuse
ougandais	ougandaise
ouralien	ouralienne
outillé	outillée
outrageant	outrageante
outrageux	outrageuse
outrancier	outrancière
outrecuidant	outrecuidante
ovarien	ovarienne
ovoïdal	ovoïdale
pacifiant	pacifiante
paillard	paillarde
palatin	palatine
palestinien	palestinienne
palier	palière
palmé	palmée
palpitant	palpitante
paludéen	paludéenne
panamien	panamienne
panaméricain	panaméricaine
pansu	pansue
pantelant	pantelante
pantois	pantoise
pantouflard	pantouflarde
papal	papale
papelard	papelarde
papilionacé	papilionacée
papillonnant	papillonnante
paradoxal	paradoxale
paraffiné	paraffinée
paraguayen	paraguayenne
paralysant	paralysante
paramédical	paramédicale
paranormal	paranormale
parareligieux	parareligieuse
parathyroïdien	parathyroïdienne
parchemineux	parchemineuse
parcimonieux	parcimonieuse
parental	parentale
pariétal	pariétale
parkinsonien	parkinsonienne
parmesan	parmesane
parnassien	parnassienne
parodontal	parodontale
paroissial	paroissiale
parotidien	parotidienne
partageux	partageuse
partant	partante
partial	partiale
participatif	participative
partouzard	partouzarde
pascal	pascale
passionnant	passionnante
passionnel	passionnelle
pasteurisé	pasteurisée
pataud	pataude
patelin	pateline
patenté	patentée
paternel	paternelle
patoisant	patoisante
patriarcal	patriarcale
patronal	patronale
patté	pattée
paulinien	paulinienne
pavlovien	pavlovienne
pavé	pavée
payant	payante
pectoral	pectorale
peinard	peinarde
peloteur	peloteuse
pelucheux	pelucheuse
peluché	peluchée
pelvien	pelvienne
penaud	penaude
penchant	penchante
pendant	pendante
pensant	pensante
pensif	pensive
pentu	pentue
perceptif	perceptive
percheron	percheronne
perclus	percluse
percutant	percutante
perforant	perforante
performant	performante
perlier	perlière
permissif	permissive
pernicieux	pernicieuse
perpétuel	perpétuelle
persistant	persistante
personnel	personnelle
persuasif	persuasive
persévérant	persévérante
pertinent	pertinente
perturbant	perturbante
perturbateur	perturbatrice
perçant	perçante
pesant	pesante
pesteux	pesteuse
pestilentiel	pestilentielle
petiot	petiote
peureux	peureuse
philippin	philippine
philosophal	philosophale
phocéen	phocéenne
phosphorescent	phosphorescente
phénicien	phénicienne
phénoménal	phénoménale
piaffant	piaffante
piaillant	piaillante
piaillard	piaillarde
piailleur	piailleuse
piaulant	piaulante
picard	picarde
pictural	picturale
pierreux	pierreuse
pieux	pieuse
pigeonnant	pigeonnante
pileux	pileuse
pimpant	pimpante
pinéal	pinéale
piquant	piquante
pirandellien	pirandellienne
piteux	piteuse
pivotant	pivotante
piémontais	piémontaise
piétinant	piétinante
piéton	piétonne
piétonnier	piétonnière
plaintif	plaintive
planant	planante
plantureux	plantureuse
platonicien	platonicienne
plein	pleine
pleural	pleurale
pleurant	pleurante
pleurard	pleurarde
pleurnichard	pleurnicharde
pliant	pliante
plongeant	plongeante
ployant	ployante
plumeux	plumeuse
pluriel	plurielle
plutonien	plutonienne
pluvial	pluviale
pluvieux	pluvieuse
plâtreux	plâtreuse
plénier	plénière
poignant	poignante
poilu	poilue
pointilleux	pointilleuse
pointu	pointue
poisseux	poisseuse
poissonneux	poissonneuse
polard	polarde
politico-religieux	politico-religieuse
polluant	polluante
poltron	poltronne
poly-sexuel	poly-sexuelle
polynésien	polynésienne
polyvalent	polyvalente
pompeux	pompeuse
pompéien	pompéienne
ponctuel	ponctuelle
pondéral	pondérale
pontifiant	pontifiante
pontifical	pontificale
poplité	poplitée
populacier	populacière
populeux	populeuse
porcin	porcine
poreux	poreuse
portant	portante
portatif	portative
positif	positive
possessif	possessive
possédant	possédante
post-natal	post-natale
postal	postale
postnatal	postnatale
postérieur	postérieure
potager	potagère
potelé	potelée
potencé	potencée
potentiel	potentielle
poudroyant	poudroyante
pouffant	pouffante
poupin	poupine
pourrissant	pourrissante
poussif	poussive
poussiéreux	poussiéreuse
prenant	prenante
prescient	presciente
pressant	pressante
pressionné	pressionnée
prestigieux	prestigieuse
primal	primale
primesautier	primesautière
primordial	primordiale
princier	princière
printanier	printanière
privatif	privative
probant	probante
processionnel	processionnelle
prochinois	prochinoise
procréatif	procréative
procréateur	procréatrice
procédural	procédurale
procédurier	procédurière
prodigieux	prodigieuse
productif	productive
profond	profonde
profus	profuse
progressif	progressive
prohibitif	prohibitive
proliférant	proliférante
prolétarien	prolétarienne
promotionnel	promotionnelle
prompt	prompte
prométhéen	prométhéenne
pronominal	pronominale
propret	proprette
prostré	prostrée
protubérant	protubérante
protéiné	protéinée
proustien	proustienne
provençal	provençale
proverbial	proverbiale
providentiel	providentielle
provincial	provinciale
provocant	provocante
proximal	proximale
proéminent	proéminente
prudent	prudente
précambrien	précambrienne
précautionneux	précautionneuse
précité	précitée
précolombien	précolombienne
préconçu	préconçue
prédateur	prédatrice
prédictif	prédictive
prédominant	prédominante
prédécoupé	prédécoupée
préemptif	préemptive
préexistant	préexistante
préfabriqué	préfabriquée
préfectoral	préfectorale
préfrontal	préfrontale
préférentiel	préférentielle
prégnant	prégnante
prémenstruel	prémenstruelle
prénatal	prénatale
prénuptial	prénuptiale
préoccupant	préoccupante
prépondérant	prépondérante
préprogrammé	préprogrammée
présomptif	présomptive
prétorien	prétorienne
prévenant	prévenante
préventif	préventive
prévoyant	prévoyante
préélectoral	préélectorale
prééminent	prééminente
psychomoteur	psychomotrice
puant	puante
pubien	pubienne
public	publique
pudibond	pudibonde
puerpéral	puerpérale
puissant	puissante
pulpeux	pulpeuse
pulsatif	pulsative
punitif	punitive
purgatif	purgative
purificateur	purificatrice
purpurin	purpurine
purulent	purulente
pustuleux	pustuleuse
putassier	putassière
putatif	putative
puéril	puérile
puîné	puînée
pyramidal	pyramidale
pâlichon	pâlichonne
pâlissant	pâlissante
pâlot	pâlotte
pâteux	pâteuse
pédieux	pédieuse
péjoratif	péjorative
pékinois	pékinoise
pénal	pénale
pénard	pénarde
pénien	pénienne
pénitentiel	pénitentielle
pénétrant	pénétrante
périgourdin	périgourdine
périlleux	périlleuse
péritonéal	péritonéale
péruvien	péruvienne
pétant	pétante
pétaradant	pétaradante
pétillant	pétillante
pétrifiant	pétrifiante
pétrolier	pétrolière
pétré	pétrée
pétulant	pétulante
pétéchial	pétéchiale
qualitatif	qualitative
quantitatif	quantitative
querelleux	querelleuse
quintessencié	quintessenciée
quiet	quiète
quotidien	quotidienne
québécois	québécoise
rabelaisien	rabelaisienne
raboteux	raboteuse
rachidien	rachidienne
racial	raciale
racinien	racinienne
raclant	raclante
racé	racée
radial	radiale
radiant	radiante
radiatif	radiative
radieux	radieuse
radioactif	radioactive
rafraîchissant	rafraîchissante
rageur	rageuse
ragoûtant	ragoûtante
railleur	railleuse
raisonnant	raisonnante
rajeunissant	rajeunissante
rampant	rampante
ranci	rancie
rasant	rasante
rassurant	rassurante
rationalisé	rationalisée
rationnel	rationnelle
ravageant	ravageante
ravissant	ravissante
rayonnant	rayonnante
retraité	re-traitée
rebondissant	rebondissante
rebutant	rebutante
reconnaissant	reconnaissante
reconstituant	reconstituante
reconstructeur	reconstructrice
reconventionnel	reconventionnelle
recrudescent	recrudescente
rectal	rectale
redondant	redondante
refoulant	refoulante
regardant	regardante
relaps	relapse
relationnel	relationnelle
relaxant	relaxante
reluisant	reluisante
remorqueur	remorqueuse
remuant	remuante
remémoratif	remémorative
renaissant	renaissante
renifleur	renifleuse
rentrant	rentrante
renversant	renversante
replet	replète
reposant	reposante
repoussant	repoussante
reproductif	reproductive
représentatif	représentative
reptilien	reptilienne
repu	repue
respectif	respective
respectueux	respectueuse
resplendissant	resplendissante
ressemblant	ressemblante
restant	restante
restrictif	restrictive
retentissant	retentissante
retombant	retombante
retors	retorse
revenant	revenante
revendicatif	revendicative
revendicateur	revendicatrice
revigorant	revigorante
rhumatisant	rhumatisante
rhumatismal	rhumatismale
rhénan	rhénane
riant	riante
ribaud	ribaude
ricain	ricaine
ricanant	ricanante
ricaneur	ricaneuse
rimant	rimante
rissolé	rissolée
rituel	rituelle
roboratif	roborative
rocailleux	rocailleuse
rocheux	rocheuse
romand	romande
roman	romane
rondelet	rondelette
rondouillard	rondouillarde
ronflant	ronflante
rongeant	rongeante
rongeur	rongeuse
ronronnant	ronronnante
roucoulant	roucoulante
rougeoyant	rougeoyante
rougissant	rougissante
rouleur	rouleuse
routard	routarde
routinier	routinière
rubicond	rubiconde
rubénien	rubénienne
rugissant	rugissante
rugueux	rugueuse
ruineux	ruineuse
ruisselant	ruisselante
ruminant	ruminante
rupin	rupine
russo-allemand	russo-allemande
russo-japonais	russo-japonaise
russo-polonais	russo-polonaise
rustaud	rustaude
rutilant	rutilante
râblé	râblée
râlant	râlante
râpeux	râpeuse
réagissant	réagissante
rébarbatif	rébarbative
récalcitrant	récalcitrante
récent	récente
réceptif	réceptive
récepteur	réceptrice
récessif	récessive
réchauffant	réchauffante
récidivant	récidivante
récifal	récifale
réconciliateur	réconciliatrice
réconfortant	réconfortante
récréatif	récréative
récurrent	récurrente
rédactionnel	rédactionnelle
réel	réelle
réflexif	réflexive
réfléchissant	réfléchissante
réfrigérant	réfrigérante
régnant	régnante
régressif	régressive
régulateur	régulatrice
régénérateur	régénératrice
réjouissant	réjouissante
rémanent	rémanente
rémunérateur	rémunératrice
rénal	rénale
rénovateur	rénovatrice
répondeur	répondeuse
répressif	répressive
réprobateur	réprobatrice
répugnant	répugnante
répulsif	répulsive
répétitif	répétitive
résidentiel	résidentielle
résiduel	résiduelle
résineux	résineuse
résolu	résolue
résonnant	résonnante
résurgent	résurgente
réticent	réticente
rétinien	rétinienne
rétif	rétive
rétroactif	rétroactive
rétroviral	rétrovirale
révoltant	révoltante
révolu	révolue
révulsif	révulsive
révélateur	révélatrice
révérencieux	révérencieuse
révérend	révérende
sableux	sableuse
sablonneux	sablonneuse
sacerdotal	sacerdotale
sacramentel	sacramentelle
sacrificiel	sacrificielle
sacro-saint	sacro-sainte
sadien	sadienne
sagittal	sagittale
saignant	saignante
saillant	saillante
saisissant	saisissante
salarial	salariale
salissant	salissante
saliveux	saliveuse
salésien	salésienne
sanctifiant	sanctifiante
sanctificateur	sanctificatrice
sanglant	sanglante
sanglotant	sanglotante
sanguinolent	sanguinolente
sanscrit	sanscrite
sarrois	sarroise
satisfaisant	satisfaisante
saugrenu	saugrenue
saumoné	saumonée
sautant	sautante
sautillant	sautillante
savonneux	savonneuse
savoureux	savoureuse
saxon	saxonne
scabieux	scabieuse
scabreux	scabreuse
scandaleux	scandaleuse
scintillant	scintillante
sclérosant	sclérosante
scrupuleux	scrupuleuse
sculptural	sculpturale
segmental	segmentale
seigneurial	seigneuriale
semestriel	semestrielle
semi-officiel	semi-officielle
semi-précieux	semi-précieuse
sempiternel	sempiternelle
sensationnel	sensationnelle
sensitif	sensitive
sensoriel	sensorielle
sensuel	sensuelle
sensé	sensée
sentencieux	sentencieuse
septal	septale
septentrional	septentrionale
seulet	seulette
sextil	sextile
sexuel	sexuelle
seyant	seyante
shogunal	shogunale
sibyllin	sibylline
sidéen	sidéenne
sidéral	sidérale
sidérant	sidérante
siennois	siennoise
sigillé	sigillée
signifiant	signifiante
significatif	significative
silencieux	silencieuse
siliceux	siliceuse
silicosé	silicosée
simien	simienne
simultané	simultanée
singulier	singulière
sinistré	sinistrée
sino-japonais	sino-japonaise
sinueux	sinueuse
sinusal	sinusale
sinusoïdal	sinusoïdale
sirupeux	sirupeuse
social	sociale
sociétal	sociétale
soigneux	soigneuse
soixante-huitard	soixante-huitarde
solennel	solennelle
solognot	solognote
somalien	somalienne
sommeillant	sommeillante
somnolent	somnolente
somptueux	somptueuse
sonnant	sonnante
sororal	sororale
sortant	sortante
soucieux	soucieuse
soudain	soudaine
soudanais	soudanaise
souffrant	souffrante
souffreteux	souffreteuse
soupçonneux	soupçonneuse
sourcilier	sourcilière
sourcilleux	sourcilleuse
souriant	souriante
sous-clavier	sous-clavière
sous-cutané	sous-cutanée
sous-développé	sous-développée
sous-jacent	sous-jacente
sous-marin	sous-marine
sous-qualifié	sous-qualifiée
soussigné	soussignée
souterrain	souterraine
soyeux	soyeuse
soûlant	soûlante
spacieux	spacieuse
spatial	spatiale
spatio-temporel	spatio-temporelle
spatulé	spatulée
spectral	spectrale
spinal	spinale
spirituel	spirituelle
spongieux	spongieuse
spontané	spontanée
spécieux	spécieuse
spécifié	spécifiée
spéculatif	spéculative
squameux	squameuse
stabilisant	stabilisante
stabilisateur	stabilisatrice
stagnant	stagnante
stalinien	stalinienne
sternal	sternale
stimulant	stimulante
stomacal	stomacale
strasbourgeois	strasbourgeoise
stressant	stressante
strict	stricte
strident	stridente
striduleux	striduleuse
structural	structurale
structurel	structurelle
studieux	studieuse
stuporeux	stuporeuse
stupéfait	stupéfaite
stupéfiant	stupéfiante
stérilisant	stérilisante
suant	suante
subaigu	subaiguë
subconscient	subconsciente
subit	subite
subliminal	subliminale
suborbital	suborbitale
subsaharien	subsaharienne
substantiel	substantielle
subséquent	subséquente
subtil	subtile
subtropical	subtropicale
suburbain	suburbaine
subversif	subversive
successif	successive
successoral	successorale
succinct	succincte
succulent	succulente
sud-coréen	sud-coréenne
sud-vietnamien	sud-vietnamienne
suffisant	suffisante
suffocant	suffocante
suggestif	suggestive
suintant	suintante
sulfureux	sulfureuse
sulfuré	sulfurée
sulpicien	sulpicienne
superficiel	superficielle
superflu	superflue
superlatif	superlative
superpuissant	superpuissante
suppliant	suppliante
supplétif	supplétive
suppurant	suppurante
supraconducteur	supraconductrice
surabondant	surabondante
suractivé	suractivée
suraigu	suraiguë
suralimenté	suralimentée
suranné	surannée
surbooké	surbookée
surdimensionné	surdimensionnée
surdéveloppé	surdéveloppée
surencombré	surencombrée
suret	surette
surfin	surfine
surhumain	surhumaine
suri	surie
surnaturel	surnaturelle
surpeuplé	surpeuplée
surplombant	surplombante
surprenant	surprenante
surpuissant	surpuissante
surqualifié	surqualifiée
surréel	surréelle
surrénal	surrénale
sursaturé	sursaturée
suréminent	suréminente
susmentionné	susmentionnée
susnommé	susnommée
suspensif	suspensive
suspicieux	suspicieuse
susvisé	susvisée
synagogal	synagogale
syndical	syndicale
systématisé	systématisée
séant	séante
sébacé	sébacée
séculier	séculière
sécurisant	sécurisante
sédatif	sédative
séditieux	séditieuse
séduisant	séduisante
sélect	sélecte
sélectif	sélective
sémillant	sémillante
séminal	séminale
sénatorial	sénatoriale
séparateur	séparatrice
sépulcral	sépulcrale
séquentiel	séquentielle
sériel	sérielle
séronégatif	séronégative
talentueux	talentueuse
tamponneur	tamponneuse
tannant	tannante
tapageur	tapageuse
tapant	tapante
tardif	tardive
tarsien	tarsienne
taurin	taurine
teigneux	teigneuse
templier	templière
temporal	temporale
temporel	temporelle
tenant	tenante
tendancieux	tendancieuse
tentant	tentante
terminateur	terminatrice
terreux	terreuse
terrifiant	terrifiante
territorial	territoriale
terrorisant	terrorisante
textuel	textuelle
thaï	thaïe
thaïlandais	thaïlandaise
thermal	thermale
thermidorien	thermidorienne
thyroïdien	thyroïdienne
théâtral	théâtrale
tibial	tibiale
tibétain	tibétaine
timoré	timorée
tintinnabulant	tintinnabulante
tissu	tissue
titubant	titubante
tocard	tocarde
togolais	togolaise
tolérant	tolérante
tombal	tombale
tombant	tombante
tonal	tonale
tonifiant	tonifiante
tonitruant	tonitruante
tonnant	tonnante
toquard	toquarde
tordant	tordante
torrentiel	torrentielle
torréfié	torréfiée
tortueux	tortueuse
torturant	torturante
toscan	toscane
total	totale
touchant	touchante
touffu	touffue
touillé	touillée
tourangeau	tourangelle
