abaissant	abaissante
lénifiant	lénifiante
lénitif	lénitive
léonin	léonine
létal	létale
lézardé	lézardée
machinal	machinale
madré	madrée
mafflu	mafflue
magistral	magistrale
magyar	magyare
majestueux	majestueuse
mal-pensant	mal-pensante
maladif	maladive
malaisé	malaisée
malavisé	malavisée
malencontreux	malencontreuse
malfaisant	malfaisante
malfamé	malfamée
malgracieux	malgracieuse
malicieux	malicieuse
malintentionné	malintentionnée
malodorant	malodorante
malsain	malsaine
malséant	malséante
malvenu	malvenue
mamelonné	mamelonnée
mamelu	mamelue
mandchou	mandchoue
maniaco-dépressif	maniaco-dépressive
maniéré	maniérée
marchant	marchante
marital	maritale
marmiteux	marmiteuse
marmoréen	marmoréenne
marnais	marnaise
marneux	marneuse
marquant	marquante
marri	marrie
martial	martiale
marécageux	marécageuse
marémoteur	marémotrice
massacrant	massacrante
matinal	matinale
matriarcal	matriarcale
matriciel	matricielle
matrimonial	matrimoniale
matutinal	matutinale
mauricien	mauricienne
mauritanien	mauritanienne
maximal	maximale
membraneux	membraneuse
menaçant	menaçante
mensonger	mensongère
menstruel	menstruelle
mesquin	mesquine
messin	messine
mi-clos	mi-close
mi-connu	mi-connue
mi-effrayé	mi-effrayée
mi-enjoué	mi-enjouée
mi-goguenard	mi-goguenarde
mi-indigné	mi-indignée
mi-inquiet	mi-inquiète
mi-menaçant	mi-menaçante
mi-obscur	mi-obscure
mi-parti	mi-partie
mi-respectueux	mi-respectueuse
mi-sidéré	mi-sidérée
mi-souriant	mi-souriante
mi-éveillé	mi-éveillée
microbien	microbienne
mielleux	mielleuse
militaro-industriel	militaro-industrielle
minimal	minimale
ministériel	ministérielle
minier	minière
minutieux	minutieuse
miraculeux	miraculeuse
mirobolant	mirobolante
miroitant	miroitante
miséricordieux	miséricordieuse
mitoyen	mitoyenne
mitral	mitrale
mochard	mocharde
moelleux	moelleuse
mou,mol	molle
momentané	momentanée
monacal	monacale
monoparental	monoparentale
monophasé	monophasée
monstrueux	monstrueuse
montagneux	montagneuse
montueux	montueuse
monumental	monumentale
moralisant	moralisante
morfondu	morfondue
mortifiant	mortifiante
mosaïqué	mosaïquée
mosellan	mosellane
motivant	motivante
mouillant	mouillante
moulant	moulante
moussant	moussante
moussu	moussue
moustachu	moustachue
moutonnant	moutonnante
moutonnier	moutonnière
mouvant	mouvante
moyenâgeux	moyenâgeuse
mucilagineux	mucilagineuse
mugissant	mugissante
multiculturel	multiculturelle
multidimensionnel	multidimensionnelle
multiracial	multiraciale
municipal	municipale
munificent	munificente
mural	murale
murmurant	murmurante
musculeux	musculeuse
musical	musicale
mussolinien	mussolinienne
mutilant	mutilante
mystérieux	mystérieuse
mâconnais	mâconnaise
médical	médicale
médicamenteux	médicamenteuse
médicinal	médicinale
médico-légal	médico-légale
méditatif	méditative
méditerrané	méditerranée
médiéval	médiévale
mélodieux	mélodieuse
mémoriel	mémorielle
méningé	méningée
ménopausé	ménopausée
méprisant	méprisante
méritant	méritante
mérovingien	mérovingienne
métatarsien	métatarsienne
méticuleux	méticuleuse
mûrissant	mûrissante
nageant	nageante
naissant	naissante
napoléonien	napoléonienne
narquois	narquoise
narratif	narrative
nasillard	nasillarde
natal	natale
nauséabond	nauséabonde
nauséeux	nauséeuse
navrant	navrante
neigeux	neigeuse
neptunien	neptunienne
neural	neurale
neuronal	neuronale
neutralisant	neutralisante
neuf	neuve
niaiseux	niaiseuse
nictitant	nictitante
nitreux	nitreuse
nocif	nocive
nombreux	nombreuse
nominal	nominale
nominatif	nominative
nonchalant	nonchalante
nonpareil	nonpareille
normatif	normative
norrois	norroise
nosocomial	nosocomiale
notarial	notariale
notarié	notariée
noueux	noueuse
nourrissant	nourrissante
nuageux	nuageuse
nucléé	nucléée
nuptial	nuptiale
nutritionnel	nutritionnelle
nutritif	nutritive
néonatal	néonatale
néonazi	néonazie
objectal	objectale
oblatif	oblative
obligeant	obligeante
oblong	oblongue
obscur	obscure
obsessionnel	obsessionnelle
obsessif	obsessive
obsidional	obsidionale
obstructif	obstructive
obsédant	obsédante
obséquieux	obséquieuse
obtus	obtuse
obéissant	obéissante
occasionnel	occasionnelle
occipital	occipitale
ocellé	ocellée
octogonal	octogonale
océanien	océanienne
odieux	odieuse
odorant	odorante
odoriférant	odoriférante
oedipien	oedipienne
oedémateux	oedémateuse
oesophagien	oesophagienne
offensant	offensante
officieux	officieuse
oiseux	oiseuse
olfactif	olfactive
olympien	olympienne
ombilical	ombilicale
ombrageux	ombrageuse
ombreux	ombreuse
omnidirectionnel	omnidirectionnelle
omnipotent	omnipotente
omniprésent	omniprésente
omniscient	omnisciente
onctueux	onctueuse
ondoyant	ondoyante
ondulant	ondulante
onduleux	onduleuse
onusien	onusienne
onéreux	onéreuse
opalescent	opalescente
opportun	opportune
oppositionnel	oppositionnelle
oppressant	oppressante
oppressif	oppressive
optimal	optimale
optionnel	optionnelle
opulent	opulente
opérationnel	opérationnelle
orageux	orageuse
oranais	oranaise
orbital	orbitale
orchestral	orchestrale
ordurier	ordurière
orfévré	orfévrée
organisationnel	organisationnelle
originel	originelle
orléanais	orléanaise
ornemental	ornementale
oscillant	oscillante
osseux	osseuse
ossu	ossue
ouateux	ouateuse
oublieux	oublieuse
ouralien	ouralienne
outillé	outillée
outrageant	outrageante
outrageux	outrageuse
outrancier	outrancière
outrecuidant	outrecuidante
ovarien	ovarienne
ovoïdal	ovoïdale
ové	ovée
pacifiant	pacifiante
palmé	palmée
palpitant	palpitante
paludéen	paludéenne
panamien	panamienne
panaméricain	panaméricaine
pansu	pansue
pantelant	pantelante
pantois	pantoise
papal	papale
papilionacé	papilionacée
papillonnant	papillonnante
paradoxal	paradoxale
paraffiné	paraffinée
paralysant	paralysante
paramédical	paramédicale
parareligieux	parareligieuse
parathyroïdien	parathyroïdienne
parchemineux	parchemineuse
parcimonieux	parcimonieuse
parental	parentale
pariétal	pariétale
parkinsonien	parkinsonienne
parnassien	parnassienne
parodontal	parodontale
paroissial	paroissiale
parotidien	parotidienne
partial	partiale
participatif	participative
partouzard	partouzarde
passionnant	passionnante
passionnel	passionnelle
pasteurisé	pasteurisée
patenté	patentée
patoisant	patoisante
patriarcal	patriarcale
patronal	patronale
patté	pattée
paulinien	paulinienne
pavlovien	pavlovienne
payant	payante
peinard	peinarde
pelucheux	pelucheuse
peluché	peluchée
pelvien	pelvienne
penaud	penaude
pensant	pensante
pensif	pensive
pentu	pentue
perceptif	perceptive
perclus	percluse
percutant	percutante
perforant	perforante
performant	performante
perlier	perlière
permissif	permissive
pernicieux	pernicieuse
perpétuel	perpétuelle
persistant	persistante
persuasif	persuasive
persévérant	persévérante
pertinent	pertinente
perturbant	perturbante
perçant	perçante
pesant	pesante
pesteux	pesteuse
pestilentiel	pestilentielle
petiot	petiote
philosophal	philosophale
phocéen	phocéenne
phosphorescent	phosphorescente
phénoménal	phénoménale
piaffant	piaffante
piaillant	piaillante
piaillard	piaillarde
piailleur	piailleuse
piaulant	piaulante
picard	picarde
pictural	picturale
pierreux	pierreuse
pigeonnant	pigeonnante
pileux	pileuse
pimpant	pimpante
pinéal	pinéale
pirandellien	pirandellienne
piteux	piteuse
pivotant	pivotante
piétinant	piétinante
piétonnier	piétonnière
plaintif	plaintive
planant	planante
plantureux	plantureuse
pleural	pleurale
pleurant	pleurante
plongeant	plongeante
ployant	ployante
plumeux	plumeuse
plutonien	plutonienne
pluvial	pluviale
pluvieux	pluvieuse
plâtreux	plâtreuse
plénier	plénière
poignant	poignante
poilu	poilue
pointilleux	pointilleuse
pointu	pointue
poisseux	poisseuse
poissonneux	poissonneuse
polard	polarde
politico-religieux	politico-religieuse
polluant	polluante
poly-sexuel	poly-sexuelle
polyvalent	polyvalente
pompeux	pompeuse
pompéien	pompéienne
ponctuel	ponctuelle
pondéral	pondérale
pontifiant	pontifiante
pontifical	pontificale
poplité	poplitée
populacier	populacière
populeux	populeuse
poreux	poreuse
portatif	portative
post-natal	post-natale
postal	postale
postnatal	postnatale
potelé	potelée
potencé	potencée
poudroyant	poudroyante
pouffant	pouffante
poupin	poupine
pourrissant	pourrissante
poussif	poussive
poussiéreux	poussiéreuse
prenant	prenante
prescient	presciente
pressant	pressante
pressionné	pressionnée
prestigieux	prestigieuse
primal	primale
primesautier	primesautière
primordial	primordiale
princier	princière
printanier	printanière
privatif	privative
probant	probante
processionnel	processionnelle
prochinois	prochinoise
procréatif	procréative
procédural	procédurale
prodigieux	prodigieuse
productif	productive
profus	profuse
progressif	progressive
prohibitif	prohibitive
proliférant	proliférante
prolétarien	prolétarienne
promotionnel	promotionnelle
prompt	prompte
prométhéen	prométhéenne
pronominal	pronominale
propret	proprette
prostré	prostrée
protubérant	protubérante
protéiné	protéinée
proustien	proustienne
provençal	provençale
proverbial	proverbiale
providentiel	providentielle
provocant	provocante
proximal	proximale
proéminent	proéminente
précautionneux	précautionneuse
précité	précitée
précolombien	précolombienne
préconçu	préconçue
prédictif	prédictive
prédominant	prédominante
prédécoupé	prédécoupée
préemptif	préemptive
préexistant	préexistante
préfabriqué	préfabriquée
préfectoral	préfectorale
préfrontal	préfrontale
préférentiel	préférentielle
prégnant	prégnante
prémenstruel	prémenstruelle
prénatal	prénatale
prénuptial	prénuptiale
préoccupant	préoccupante
prépondérant	prépondérante
préprogrammé	préprogrammée
présomptif	présomptive
prévenant	prévenante
préventif	préventive
prévoyant	prévoyante
préélectoral	préélectorale
prééminent	prééminente
psychomoteur	psychomotrice
puant	puante
pubien	pubienne
pudibond	pudibonde
puerpéral	puerpérale
pulpeux	pulpeuse
pulsatif	pulsative
punitif	punitive
pur	pure
purpurin	purpurine
purulent	purulente
pustuleux	pustuleuse
putassier	putassière
putatif	putative
puéril	puérile
pyramidal	pyramidale
pâlichon	pâlichonne
pâlissant	pâlissante
pâlot	pâlotte
pâteux	pâteuse
pédieux	pédieuse
péjoratif	péjorative
pénal	pénale
pénard	pénarde
pénien	pénienne
pénitentiel	pénitentielle
pénétrant	pénétrante
périgourdin	périgourdine
périlleux	périlleuse
péritonéal	péritonéale
péruvien	péruvienne
pétant	pétante
pétaradant	pétaradante
pétillant	pétillante
pétrifiant	pétrifiante
pétré	pétrée
pétulant	pétulante
pétéchial	pétéchiale
qualitatif	qualitative
quantitatif	quantitative
querelleux	querelleuse
quintessencié	quintessenciée
quiet	quiète
rabelaisien	rabelaisienne
raboteux	raboteuse
rachidien	rachidienne
racial	raciale
racinien	racinienne
raclant	raclante
racé	racée
radial	radiale
radiatif	radiative
radieux	radieuse
radioactif	radioactive
rafraîchissant	rafraîchissante
rageur	rageuse
ragoûtant	ragoûtante
raisonnant	raisonnante
rajeunissant	rajeunissante
rasant	rasante
rassurant	rassurante
rationalisé	rationalisée
ravageant	ravageante
ravissant	ravissante
rayonnant	rayonnante
rebondissant	rebondissante
rebutant	rebutante
reconnaissant	reconnaissante
reconventionnel	reconventionnelle
recrudescent	recrudescente
rectal	rectale
redondant	redondante
refoulant	refoulante
regardant	regardante
relationnel	relationnelle
reluisant	reluisante
remuant	remuante
remémoratif	remémorative
renaissant	renaissante
rentrant	rentrante
renversant	renversante
replet	replète
reposant	reposante
repoussant	repoussante
reproductif	reproductive
représentatif	représentative
reptilien	reptilienne
repu	repue
respectif	respective
respectueux	respectueuse
resplendissant	resplendissante
ressemblant	ressemblante
restrictif	restrictive
retentissant	retentissante
retombant	retombante
retors	retorse
revendicatif	revendicative
revendicateur	revendicatrice
revigorant	revigorante
rhumatisant	rhumatisante
rhumatismal	rhumatismale
rhénan	rhénane
riant	riante
ricanant	ricanante
rimant	rimante
rissolé	rissolée
roboratif	roborative
rocailleux	rocailleuse
rocheux	rocheuse
romand	romande
rondouillard	rondouillarde
ronflant	ronflante
rongeant	rongeante
ronronnant	ronronnante
roucoulant	roucoulante
rougeoyant	rougeoyante
rougissant	rougissante
routinier	routinière
rubicond	rubiconde
rubénien	rubénienne
rugissant	rugissante
rugueux	rugueuse
ruineux	ruineuse
ruisselant	ruisselante
russo-allemand	russo-allemande
russo-japonais	russo-japonaise
russo-polonais	russo-polonaise
rutilant	rutilante
râblé	râblée
râlant	râlante
râpeux	râpeuse
réagissant	réagissante
rébarbatif	rébarbative
récent	récente
réceptif	réceptive
récessif	récessive
réchauffant	réchauffante
récidivant	récidivante
récifal	récifale
réconfortant	réconfortante
récréatif	récréative
récurrent	récurrente
rédactionnel	rédactionnelle
réflexif	réflexive
réfléchissant	réfléchissante
régnant	régnante
régressif	régressive
réjouissant	réjouissante
rémanent	rémanente
rémunérateur	rémunératrice
rénal	rénale
répressif	répressive
réprobateur	réprobatrice
répugnant	répugnante
répulsif	répulsive
répétitif	répétitive
résidentiel	résidentielle
résiduel	résiduelle
résolu	résolue
résonnant	résonnante
résurgent	résurgente
réticent	réticente
rétinien	rétinienne
rétif	rétive
rétroactif	rétroactive
rétroviral	rétrovirale
révoltant	révoltante
révolu	révolue
révérencieux	révérencieuse
sableux	sableuse
sablonneux	sablonneuse
sacerdotal	sacerdotale
sacramentel	sacramentelle
sacrificiel	sacrificielle
sacro-saint	sacro-sainte
sadien	sadienne
sagittal	sagittale
saignant	saignante
saillant	saillante
saisissant	saisissante
salarial	salariale
salissant	salissante
saliveux	saliveuse
salésien	salésienne
sanctifiant	sanctifiante
sanctificateur	sanctificatrice
sanglant	sanglante
sanglotant	sanglotante
sanguinolent	sanguinolente
satisfaisant	satisfaisante
saugrenu	saugrenue
saumoné	saumonée
sautant	sautante
sautillant	sautillante
savonneux	savonneuse
savoureux	savoureuse
scabieux	scabieuse
scabreux	scabreuse
scandaleux	scandaleuse
scintillant	scintillante
sclérosant	sclérosante
scrupuleux	scrupuleuse
sculptural	sculpturale
segmental	segmentale
seigneurial	seigneuriale
semestriel	semestrielle
semi-officiel	semi-officielle
semi-précieux	semi-précieuse
sempiternel	sempiternelle
sensitif	sensitive
sensoriel	sensorielle
sensuel	sensuelle
sensé	sensée
sentencieux	sentencieuse
septal	septale
septentrional	septentrionale
seulet	seulette
sextil	sextile
sexuel	sexuelle
seyant	seyante
shogunal	shogunale
sibyllin	sibylline
sidéen	sidéenne
sidéral	sidérale
sidérant	sidérante
sigillé	sigillée
signifiant	signifiante
significatif	significative
siliceux	siliceuse
silicosé	silicosée
simultané	simultanée
sino-japonais	sino-japonaise
sinueux	sinueuse
sinusal	sinusale
sinusoïdal	sinusoïdale
sirupeux	sirupeuse
sis	sise
sociétal	sociétale
soigneux	soigneuse
solennel	solennelle
solognot	solognote
somalien	somalienne
sommeillant	sommeillante
somnolent	somnolente
somptueux	somptueuse
sonnant	sonnante
sororal	sororale
sortant	sortante
soucieux	soucieuse
soudain	soudaine
souffrant	souffrante
souffreteux	souffreteuse
soupçonneux	soupçonneuse
sourcilier	sourcilière
sourcilleux	sourcilleuse
souriant	souriante
sous-clavier	sous-clavière
sous-cutané	sous-cutanée
sous-jacent	sous-jacente
sous-qualifié	sous-qualifiée
soussigné	soussignée
soyeux	soyeuse
soûlant	soûlante
spacieux	spacieuse
spatio-temporel	spatio-temporelle
spatulé	spatulée
spectral	spectrale
spinal	spinale
spongieux	spongieuse
spontané	spontanée
spécieux	spécieuse
spécifié	spécifiée
spéculatif	spéculative
squameux	squameuse
stagnant	stagnante
sternal	sternale
stomacal	stomacale
strasbourgeois	strasbourgeoise
stressant	stressante
strict	stricte
strident	stridente
striduleux	striduleuse
structural	structurale
structurel	structurelle
studieux	studieuse
stuporeux	stuporeuse
stupéfait	stupéfaite
stérilisant	stérilisante
suant	suante
subaigu	subaiguë
subit	subite
subliminal	subliminale
suborbital	suborbitale
subsaharien	subsaharienne
substantiel	substantielle
subséquent	subséquente
subtil	subtile
subtropical	subtropicale
suburbain	suburbaine
subversif	subversive
successif	successive
successoral	successorale
succinct	succincte
succulent	succulente
suffisant	suffisante
suffocant	suffocante
suggestif	suggestive
suintant	suintante
sulfureux	sulfureuse
sulfuré	sulfurée
sulpicien	sulpicienne
superficiel	superficielle
superlatif	superlative
superpuissant	superpuissante
suppliant	suppliante
supplétif	supplétive
suppurant	suppurante
surabondant	surabondante
suractivé	suractivée
suraigu	suraiguë
suralimenté	suralimentée
suranné	surannée
surbooké	surbookée
surdimensionné	surdimensionnée
surdéveloppé	surdéveloppée
surencombré	surencombrée
suret	surette
surfin	surfine
suri	surie
surpeuplé	surpeuplée
surplombant	surplombante
surprenant	surprenante
surpuissant	surpuissante
surqualifié	surqualifiée
surrénal	surrénale
sursaturé	sursaturée
suréminent	suréminente
susmentionné	susmentionnée
suspensif	suspensive
suspicieux	suspicieuse
susvisé	susvisée
synagogal	synagogale
syndical	syndicale
systématisé	systématisée
sébacé	sébacée
séculier	séculière
sécurisant	sécurisante
séduisant	séduisante
sélect	sélecte
sélectif	sélective
sémillant	sémillante
séminal	séminale
sénatorial	sénatoriale
sépulcral	sépulcrale
séquentiel	séquentielle
sériel	sérielle
sûr	sûre
talentueux	talentueuse
tamponneur	tamponneuse
tannant	tannante
tapant	tapante
tardif	tardive
tarsien	tarsienne
taurin	taurine
teigneux	teigneuse
temporal	temporale
temporel	temporelle
tendancieux	tendancieuse
tentant	tentante
terreux	terreuse
terrifiant	terrifiante
territorial	territoriale
terrorisant	terrorisante
textuel	textuelle
thermal	thermale
thermidorien	thermidorienne
thyroïdien	thyroïdienne
théâtral	théâtrale
tibial	tibiale
timoré	timorée
tintinnabulant	tintinnabulante
titubant	titubante
tolérant	tolérante
tombal	tombale
tombant	tombante
tonal	tonale
tonifiant	tonifiante
tonitruant	tonitruante
tonnant	tonnante
tordant	tordante
torrentiel	torrentielle
torréfié	torréfiée
tortueux	tortueuse
torturant	torturante
touchant	touchante
touffu	touffue
touillé	touillée
tourangeau	tourangelle
tourbeux	tourbeuse
tourbillonnant	tourbillonnante
tourmentant	tourmentante
tournoyant	tournoyante
trachéal	trachéale
traditionnel	traditionnelle
traitant	traitante
transactionnel	transactionnelle
transamazonien	transamazonienne
transcendantal	transcendantale
transcendant	transcendante
transcontinental	transcontinentale
transitionnel	transitionnelle
transpirant	transpirante
transsexuel	transsexuelle
transuranien	transuranienne
transversal	transversale
transylvanien	transylvanienne
trapu	trapue
trapézoïdal	trapézoïdale
traumatisant	traumatisante
traçant	traçante
traînant	traînante
tremblant	tremblante
tremblotant	tremblotante
tressautant	tressautante
tribal	tribale
tridimensionnel	tridimensionnelle
triennal	triennale
trilatéral	trilatérale
trilobé	trilobée
trimestriel	trimestrielle
trin	trine
triomphal	triomphale
triomphant	triomphante
tristouillard	tristouillarde
tristounet	tristounette
trivial	triviale
tropical	tropicale
troublant	troublante
truculent	truculente
trébuchant	trébuchante
trémulant	trémulante
trépidant	trépidante
trépignant	trépignante
tuant	tuante
tubéreux	tubéreuse
tumoral	tumorale
tumultueux	tumultueuse
tunisien	tunisienne
turbulent	turbulente
turgescent	turgescente
typé	typée
tyrien	tyrienne
tyrrhénien	tyrrhénienne
tâtonnant	tâtonnante
téléphoné	téléphonée
télévisuel	télévisuelle
ténu	ténue
ténébreux	ténébreuse
têtu	têtue
ulcératif	ulcérative
ulcéreux	ulcéreuse
ultramarin	ultramarine
ultrasecret	ultrasecrète
ultérieur	ultérieure
unidimensionnel	unidimensionnelle
unidirectionnel	unidirectionnelle
unificateur	unificatrice
unilatéral	unilatérale
unitarien	unitarienne
urbain	urbaine
urgent	urgente
urineux	urineuse
urticant	urticante
usagé	usagée
usant	usante
usinier	usinière
usuel	usuelle
utérin	utérine
vacant	vacante
vachard	vacharde
vacillant	vacillante
vaginal	vaginale
vaillant	vaillante
vain	vaine
valeureux	valeureuse
valorisant	valorisante
vanillé	vanillée
vaporeux	vaporeuse
vaseux	vaseuse
vasouillard	vasouillarde
vectoriel	vectorielle
veineux	veineuse
velouteux	velouteuse
velu	velue
venimeux	venimeuse
venteux	venteuse
ventral	ventrale
ventru	ventrue
venté	ventée
verbal	verbale
verbeux	verbeuse
verdissant	verdissante
verdoyant	verdoyante
vermoulu	vermoulue
verruqueux	verruqueuse
vert-de-grisé	vert-de-grisée
vertigineux	vertigineuse
vertueux	vertueuse
vertébral	vertébrale
vespéral	vespérale
vexant	vexante
viandeux	viandeuse
vibrant	vibrante
vicelard	vicelarde
victorien	victorienne
victorieux	victorieuse
vieillissant	vieillissante
vieillot	vieillotte
vigilant	vigilante
vigoureux	vigoureuse
vil	vile
vindicatif	vindicative
vineux	vineuse
vipérin	vipérine
viral	virale
vireux	vireuse
virevoltant	virevoltante
virgilien	virgilienne
viril	virile
virtuel	virtuelle
virulent	virulente
viscéral	viscérale
visqueux	visqueuse
visuel	visuelle
vital	vitale
vitaminé	vitaminée
vitreux	vitreuse
vivifiant	vivifiante
vocal	vocale
vociférant	vociférante
voletant	voletante
volumineux	volumineuse
voluptueux	voluptueuse
votif	votive
vrombissant	vrombissante
vulgarisé	vulgarisée
végétatif	végétative
véhément	véhémente
vénal	vénale
véniel	vénielle
vénusien	vénusienne
vénéneux	vénéneuse
vénérien	vénérienne
véreux	véreuse
véronais	véronaise
vésical	vésicale
vésicant	vésicante
vétilleux	vétilleuse
wagnérien	wagnérienne
wallon	wallonne
weimarien	weimarienne
zigzagant	zigzagante
zodiacal	zodiacale
zélé	zélée
zénithal	zénithale
âgé	âgée
éblouissant	éblouissante
ébouriffant	ébouriffante
écailleux	écailleuse
éclaboussant	éclaboussante
éclairant	éclairante
éclatant	éclatante
écoeurant	écoeurante
écrasant	écrasante
écru	écrue
écumant	écumante
écumeux	écumeuse
édifiant	édifiante
édouardien	édouardienne
éducationnel	éducationnelle
éducatif	éducative
égayant	égayante
égrillard	égrillarde
égéen	égéenne
éhonté	éhontée
électif	élective
électoral	électorale
électrisant	électrisante
éleusinien	éleusinienne
élisabéthain	élisabéthaine
élogieux	élogieuse
éloquent	éloquente
élusif	élusive
élyséen	élyséenne
éléphantin	éléphantine
émancipateur	émancipatrice
émergent	émergente
éminent	éminente
émollient	émolliente
émotionnant	émotionnante
émotionnel	émotionnelle
émoustillant	émoustillante
émouvant	émouvante
émulsif	émulsive
énergisé	énergisée
énervant	énervante
énumératif	énumérative
épais	épaisse
épanouissant	épanouissante
épatant	épatante
épicrânien	épicrânienne
épidural	épidurale
épinier	épinière
épiscopal	épiscopale
épithélial	épithéliale
éploré	éplorée
époustouflant	époustouflante
éprouvant	éprouvante
épuisant	épuisante
épuratif	épurative
équarri	équarrie
équatorial	équatoriale
équidistant	équidistante
équilibrant	équilibrante
équin	équine
éreintant	éreintante
éruptif	éruptive
éthéré	éthérée
étincelant	étincelante
étonnant	étonnante
étouffant	étouffante
étourdissant	étourdissante
étroit	étroite
évanescent	évanescente
évasif	évasive
évident	évidente
évolutif	évolutive
évènementiel	évènementielle
